id,name,description,neighborhood_overview,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price
41976030,"Cozy, big and private two rooms apartment",,,49563165,Abdel,2015-11-21,"Ottawa, Ontario, Canada","My wife and I are retired civil engineers who live in Ottawa. We love travelling and meeting new people. We enjoy listening to music, walking and reading. 
We travelled a lot and lived in many places. For us, hosting our house for different people is li",,100,100,f,https://a0.muscache.com/im/pictures/user/44bea314-0237-4174-bee5-c914050de59b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/44bea314-0237-4174-bee5-c914050de59b.jpg?aki_policy=profile_x_medium,,7,7,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,,Cumberland,,45.47361,-75.47669,Entire apartment,Entire home/apt,4,1 bath,2,3,"[""Heating"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Private entrance"", ""Security cameras on property"", ""Free parking on premises"", ""Shampoo"", ""Dishes and silverware"", ""Dryer"", ""Air conditioning"", ""Hot water"", ""Dedicated workspace"", ""Smoke alarm"", ""Ki",7,1125,7,7,1125,1125,7,1125,,t,0,0,0,190,2021-07-10,1,0,0,2020,2020,1,1,1,1,1,3,1,,f,6,2,4,0,0,100
41986053,Modern Apartment in Great Neighbourhood,"New construction. Great Location. Modern 2-bedroom lower unit in newly built house with separate entrance, kitchen, bathroom, bedrooms and washer/dryer. Apartment located in the McKellar Park: a quite, low-traffic area with tree-lined streets. The neighb",,65910248,Ivana,2016-04-05,"Ottawa, Ontario, Canada","",,100,88,f,https://a0.muscache.com/im/pictures/user/6badedc1-912b-4e85-b03a-8eca719e96c7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6badedc1-912b-4e85-b03a-8eca719e96c7.jpg?aki_policy=profile_x_medium,Carlingwood - McKellar Park - Laurentien View,0,0,"['email', 'phone']",t,f,,Kitchissippi,,45.38,-75.76627,Entire apartment,Entire home/apt,4,1 bath,2,2,"[""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Wifi"", ""Kitchen"", ""TV"", ""First aid kit"", ""Shampoo"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Carbon monoxide alarm"", ""Dryer"", ""Air conditioning"", ""Hair dryer"", ""Heating"", ""Priv",2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,2021-07-10,4,4,0,2021,2020,4,4,5,4,4,4,4,,t,1,1,0,0,2,110
41986654,Cozy 1 bedroom w/Queen bed in Kanata,"Hello! Welcome to our home. <br />We have a lovely, bright and welcoming room which includes a comfortable queen bed, a full-sized mirror with a dresser, and one-night stand. Towels, body lotion, hand sanitizer and light beverages are provided. Your host","We live in a lovely, safe and relatively quiet neighbourhood surrounded by parks, schools, walking trails, convenience store, coffee shops, gas stations, and various restaurants. Hazeldean shopping mall is just around the corner. All other amenities are ",188689523,Tazin,2018-05-09,"Ottawa, Ontario, Canada","",,,100,t,https://a0.muscache.com/im/pictures/user/c7a524e8-c899-48d7-bd82-757f96de7941.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c7a524e8-c899-48d7-bd82-757f96de7941.jpg?aki_policy=profile_x_medium,,0,0,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Ottawa, Ontario, Canada",Kanata South,,45.30558,-75.87935,Private room in townhouse,Private room,2,1.5 shared baths,1,1,"[""Heating"", ""Free street parking"", ""Shampoo"", ""Dishes and silverware"", ""Air conditioning"", ""Hot water"", ""Smoke alarm"", ""Long term stays allowed"", ""Free parking on premises"", ""Wifi"", ""Essentials"", ""Fire extinguisher""]",1,60,1,1,60,60,1,60,,t,0,8,38,127,2021-07-11,18,5,0,2020,2020,5,5,5,5,5,4,5,,f,1,0,1,0,1,47
42037891,Single room near OttawaU. Ottawa downtown.,"Nice and cozy attic room equipped with a coffee machine, fridge, desk and a closet. Hi speed WiFi.  In the morning you will be provided with a delicious and satisfying breakfast.<br /><br /><b>The space</b><br />Parking is included.","The building is surrounded by embassies of different countries such as Switzerland,  Austria, Russia, Egypt, Brunei and others. The neighborhood is considered as one of the safest in Ottawa.",25461090,Irene,2015-01-01,"Ottawa, Ontario, Canada",In our  Bed & Breakfast  we  are creating a warm and friendly atmosphere of home away from your home.,,100,100,t,https://a0.muscache.com/im/users/25461090/profile_pic/1434000749/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/25461090/profile_pic/1434000749/original.jpg?aki_policy=profile_x_medium,Sandy Hill,5,5,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.42947,-75.67465,Private room in bed and breakfast,Private room,1,1 shared bath,1,1,"[""Washer"", ""Wifi"", ""TV"", ""First aid kit"", ""Shampoo"", ""Crib"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Carbon monoxide alarm"", ""Dryer"", ""Air conditioning"", ""Building staff"", ""Hair dryer"", ""Heating"", ""Iron"", ""Smoke alarm"", ""Lock on",1,30,1,1,1125,1125,1,1125,,t,9,9,16,290,2021-07-10,29,22,4,2021,2020,4,4,5,4,4,5,4,,t,5,0,4,0,7,57
42042227,Luxury downtown 2 bedroom penthouse,"Experience total luxury, enchanting settings, paranomic views and top walk score.  One of the best places to stay in downtown Ottawa<br /><br /><b>Guest access</b><br />You will have access to the complete condo","The Byward is the best area to live in.  fantastic walk score...restaurant, shopping, train, museum, parlement buildings, art shops, festivals, rideau canal etc",76842528,Gabriel,2016-06-09,"Ottawa, Ontario, Canada","In the heart of the capital city,, enjoy this magnificent 1100sf penthouse overlooking the market and the peace tower. It is located at walking distance to the world renowned Rideau Canal, Museums, Art galleries, National Art Center, Rideau Center, the n",,89,87,f,https://a0.muscache.com/im/pictures/user/409923c5-61e2-4526-b295-725d4027f0ca.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/409923c5-61e2-4526-b295-725d4027f0ca.jpg?aki_policy=profile_x_medium,ByWard Market,2,2,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.4289,-75.6886,Entire condominium,Entire home/apt,4,2 baths,2,2,"[""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Indoor fireplace"", ""Conditioner"", ""Wifi"", ""Patio or balcony"", ""Kitchen"", ""Lockbox"", ""TV"", ""Baking sheet"", ""First aid kit"", ""Refrigerator"", ""Nespresso machine"", ""Dishwasher"", ""Body soap"", ""Shamp",3,1125,3,3,1125,1125,3,1125,,t,14,27,57,332,2021-07-10,1,1,0,2021,2021,5,5,5,5,5,5,5,,f,1,1,0,0,0,464
42049898,Spacious cozy room with ensuite bath!,"Soak up the simplistic charm of my brand new home. Only minutes from public transportation and with grocery stores within a 5 minute walk, you won't feel the need to drive anywhere.<br /><br /><b>The space</b><br />I offer a large private bedroom with a ",I live in a large suburban neighborhood surrounded by working families. Naturally all neighbors  are very nice and cheerful. There is a park down the road if you wish to go for a quick walk.,139343884,Badar,2017-07-08,"Ottawa, Ontario, Canada",Quiet suburban guy working in the high tech industry. Hobbies include running and weight lifting among other physical fitness routines. Looking forward to hosting you at my place and giving you the best customer experience possible.,,100,50,f,https://a0.muscache.com/im/pictures/user/0e43fe5b-ec3d-420a-b84d-535df7f9934d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0e43fe5b-ec3d-420a-b84d-535df7f9934d.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Ottawa, Ontario, Canada",Gloucester-South Nepean,,45.26583,-75.69533,Private room in house,Private room,2,1 private bath,1,1,"[""Heating"", ""Carbon monoxide alarm"", ""Security cameras on property"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Smoke alarm"", ""Lock on bedroom door"", ""Free parking on premises"", ""Wifi"", ""Essentials"", ""Hangers""]",2,15,2,2,15,15,2,15,,t,0,1,22,22,2021-07-10,2,0,0,2020,2020,5,5,5,5,5,5,5,,f,2,0,2,0,0,29
42059423,Minto One80five,"These comfortable and stylish furnished apartments are just steps from Parliament Hill, the Byward Market and the Rideau Canal, plus many other attractions in downtown Ottawa. Easy access to public transit and highway 417 make your short-term rental even",,333364633,Minto,2020-02-04,CA,"",,,0,f,https://a0.muscache.com/im/pictures/user/ad5ded4d-0cd2-4e80-9766-77a1464b831a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ad5ded4d-0cd2-4e80-9766-77a1464b831a.jpg?aki_policy=profile_x_medium,Downtown,0,0,"['email', 'phone']",t,f,,Somerset,,45.41627,-75.70212,Entire serviced apartment,Entire home/apt,2,1 bath,1,1,"[""Pool"", ""Indoor fireplace"", ""Wifi"", ""Kitchen"", ""TV"", ""Shampoo"", ""Gym"", ""Dedicated workspace"", ""Essentials"", ""Carbon monoxide alarm"", ""Dryer"", ""Air conditioning"", ""Fire extinguisher"", ""Hair dryer"", ""Heating"", ""Private entrance"", ""Security cameras on prop",30,1125,30,30,1125,1125,30,1125,,f,0,0,0,0,2021-07-10,0,0,0,,,,,,,,,,,f,1,1,0,0,,99
42065662,"Modern, Clean, Cozy Private Room / Near by Airport","I am an early 30s male young professional who works away from home looking to rent my spare room in my house. It is a two-bedroom townhouse<br /><br />I would like to welcome you to my newly renovated, full furnished, non-Smoking, Pet-Free, and LGBTQ2+ f","Close to plenty of amenities; public transit, shopping, and easy access to the Airport, Downtown, Carleton University and the University of Ottawa. A perfect place to stay for visitors.",95052787,Samuel,2016-09-13,"Toronto, Ontario, Canada","I am a young professional in the early ’30s. I live alone and working away from home in Ottawa, Canada. I look forward to hosting many more cool people at my place while travelling around the world.",,100,0,f,https://a0.muscache.com/im/pictures/user/da991ba9-78a8-489a-ac19-f255c41b7f39.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/da991ba9-78a8-489a-ac19-f255c41b7f39.jpg?aki_policy=profile_x_medium,Ledbury - Heron Gate - Ridgemont - Elmwood,0,0,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Ottawa, Ontario, Canada",Gloucester-Southgate,,45.37449,-75.64741,Private room in townhouse,Private room,2,1.5 shared baths,1,1,"[""Stove"", ""Hot water kettle"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Keurig coffee machine"", ""Microwave"", ""Oven"", ""Conditioner"", ""Breakfast"", ""Wifi"", ""Patio or balcony"", ""Kitchen"", ""Wine glasses"", ""TV"", ""Baking sheet"", ""First aid k",28,1125,28,28,1125,1125,28,1125,,t,0,0,0,0,2021-07-10,0,0,0,,,,,,,,,,,f,1,0,1,0,,62
42072203,Walking Distance to Parliament Heart of Downtown,"The Byward Market district of Ottawa is the heart of the entire city. It is situated between the historical sites of the country of Canada, such as the Parliament buildings, and the middle of downtown Ottawa where events happen often. There are countless","The building is located in the heart of downtown, which allowed you to park your car at our parking area and walk to any attraction in downtown. <br />considering to be in middle of downtown the area is very safe and quiet.",79847570,May,2016-06-25,Canada,"",,100,95,f,https://a0.muscache.com/im/pictures/user/371fb8d6-5fbb-4e71-8f1b-4e6c45f82b01.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/371fb8d6-5fbb-4e71-8f1b-4e6c45f82b01.jpg?aki_policy=profile_x_medium,Byward Market - Parliament Hill,3,3,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.42872,-75.6944,Entire apartment,Entire home/apt,16,3 baths,9,9,"[""Stove"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Wifi"", ""Patio or balcony"", ""Kitchen"", ""Cleaning before checkout"", ""TV with standard cable"", ""Baking sheet"", ""First aid kit"", ""Refrigerator"", ""Cable TV"", ""Shampoo"", ""Luggage dropoff all",1,6,1,1,6,6,1,6,,t,23,46,73,161,2021-07-10,3,3,0,2020,2021,4,5,5,5,4,5,4,,f,4,4,0,0,0,634
42085757,Chambre spacieuse et reposante,"Belle chambre spacieuse dans un appartement calme.<br />Située dans une zone avec plusieurs centres commerciaux, boutiques, restaurants.Terminal autobus et train leger O'Train à 10 minutes. 15 minutes du centre ville, 15minutes de l'unversité d'Ottawa",,211103089,Jean-Baptiste,2018-08-22,"Ottawa, Ontario, Canada","Je suis une personne sympathique et ouverte. J'aime les gens, échanger avec les autres, découvrir de nouvelles cultures et traditions, sans préjugés pour les autres. 
J'aime la lecture, les plaisirs de la table, le cinéma, les voyages (j'ai visité",,,100,f,https://a0.muscache.com/im/pictures/user/5a7f8626-db1e-461e-a097-158eeb20a5a2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5a7f8626-db1e-461e-a097-158eeb20a5a2.jpg?aki_policy=profile_x_medium,,0,0,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Beacon Hill-Cyrville,,45.42757,-75.63737,Private room in apartment,Private room,1,1 bath,1,1,"[""Stove"", ""Dishes and silverware"", ""Hot water"", ""Oven"", ""Indoor fireplace"", ""Breakfast"", ""Wifi"", ""Kitchen"", ""TV"", ""Refrigerator"", ""Dedicated workspace"", ""Essentials"", ""Shower gel"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Heating"", ""Cookin",1,1125,1,1,1125,1125,1,1125,,t,30,60,90,365,2021-07-10,0,0,0,,,,,,,,,,,t,1,0,1,0,,65
42090889,Cozy and Clean Lower Unit near Hospital Corridor,"**  Preference given to 30+ day rentals   **<br />Recently renovated, bright, basement apartment.  Less than 1.5 km to CHEO and General Hospital.  Separate entrance  with keyless entry.  Features include: - Equipped kitchen with full-size appliances. Fou","Elmvale Acres Shopping Centre with groceries, Thai restaurant, Starbucks, Library and other amenities is less than 10 min walk.",35061784,Rose,2015-06-05,CA,"",,100,79,t,https://a0.muscache.com/im/users/35061784/profile_pic/1433510456/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/35061784/profile_pic/1433510456/original.jpg?aki_policy=profile_x_medium,Elmvale - Eastway - Riverview - Riverview Park West,4,4,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Ottawa, Ontario, Canada",Alta Vista,,45.40187,-75.63281,Entire apartment,Entire home/apt,4,1 bath,2,2,"[""Stove"", ""Hot water kettle"", ""Dishes and silverware"", ""Safe"", ""Microwave"", ""Oven"", ""Wifi"", ""Patio or balcony"", ""Kitchen"", ""Wine glasses"", ""TV"", ""Baking sheet"", ""Dining table"", ""Refrigerator"", ""Toaster"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Free par",7,1125,7,7,1125,1125,7,1125,,t,20,31,31,31,2021-07-10,4,3,0,2021,2021,4,4,4,5,4,5,4,,f,2,2,0,0,1,80
42114692,"Modern, tidy two floor condo with parking","Bright, tidy and comfortable home. Offering you a quiet and clean stay. The space will sanitized and all counters and floors disinfected before and after every stay.<br /><br />Excellent location only 10 minute drive to downtown, also easy access to publ",Close to downtown only 10 min drive. St. Laurent mall is few blocks away. Anything you need can be available walking distance. Super convenient if driving around the city as very close to city centre,123978510,Rami,2017-04-03,"Ottawa, Ontario, Canada","Love being outdoors and enjoying nature. Hiking, biking, camping, kayaking, running is how i get to be active and enjoy my time. 

Not usually at home as i have a lot of commitments, I try to be involved to be in the community and I am always on the go",,100,75,t,https://a0.muscache.com/im/pictures/user/be4dbd6d-f689-4129-9dc2-0e19416f053a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/be4dbd6d-f689-4129-9dc2-0e19416f053a.jpg?aki_policy=profile_x_medium,Cummings,0,0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Ottawa, Ontario, Canada",Beacon Hill-Cyrville,,45.42967,-75.63175,Entire condominium,Entire home/apt,2,1.5 baths,1,1,"[""Stove"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Indoor fireplace"", ""Wifi"", ""Patio or balcony"", ""Kitchen"", ""Lockbox"", ""TV"", ""Baking sheet"", ""Refrigerator"", ""Dishwasher"", ""Shampoo"", ""Backyard"", ""Free parking on premises"", ""Dedicated w",4,15,4,4,15,15,4,15,,t,18,26,26,26,2021-07-10,6,5,1,2020,2020,5,5,5,5,5,5,4,,f,1,1,0,0,0,150
42115136,Cozy & Gorgeous 1BDR Studio in Centretown,"Our place is conveniently located in Centretown, within walking distance to some of Ottawa's best restaurants, cafes, nightlife & other attractions. <br /><br />This is a perfect place for couples, solo travellers and small families to enjoy the many nei","Within a few blocks, you'll be able to enjoy countless cuisines - from Pho, Chinese, Mexican, Italian, Greek, Thai, Korean and many more. The best café in town, the social entreprise Art House Café, is just one block away. We'll send you our best tips ",28961257,Dominique,2015-03-08,"Waterloo, Ontario, Canada","",,,,f,https://a0.muscache.com/im/users/28961257/profile_pic/1425821235/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/28961257/profile_pic/1425821235/original.jpg?aki_policy=profile_x_medium,Centretown,0,0,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,"Ottawa, Ontario, Canada",Somerset,,45.41266,-75.70267,Entire house,Entire home/apt,2,1 bath,1,1,"[""Heating"", ""Carbon monoxide alarm"", ""Indoor fireplace"", ""Iron"", ""Free street parking"", ""Dryer"", ""Dedicated workspace"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Kitchen"", ""Wifi"", ""Essentials"", ""Fire extinguisher"", ""Hair dryer""]",2,8,2,2,1125,1125,2,1125,,t,0,0,0,0,2021-07-10,2,0,0,2020,2020,5,5,5,5,5,5,5,,t,1,1,0,0,0,75
42117575,Corporate Stays | Wellington | Modern 1BR,"The apartment has kitchen with caesarstone tops, stainless steel appliances with a built-in microwave, stackable laundry system, quality hardwood style flooring, designer plumbing fixtures, plus an “all off” energy conservation switch at the door.<br",,38459934,Corporate Stays,2015-07-14,"Montreal, Quebec, Canada","CorporateStays offers a wide variety of handpicked properties globally, which our team of over sixty corporate housing specialists personally manage to ensure that guests are offered only the very best. Only properties up to the Corporate Stays executive",,99,82,f,https://a0.muscache.com/im/pictures/user/763e0936-f77b-411e-b302-6b636e3c6b46.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/763e0936-f77b-411e-b302-6b636e3c6b46.jpg?aki_policy=profile_x_medium,Downtown Montreal,272,272,"['email', 'phone', 'reviews', 'jumio', 'work_email']",t,t,,Kitchissippi,,45.40067,-75.72707,Entire apartment,Entire home/apt,2,1 bath,1,1,"[""Stove"", ""Dishes and silverware"", ""Microwave"", ""Oven"", ""Wifi"", ""Kitchen"", ""TV"", ""Refrigerator"", ""Dishwasher"", ""Gym"", ""Backyard"", ""Dryer"", ""Air conditioning"", ""Bed linens"", ""Hair dryer"", ""Paid parking on premises"", ""BBQ grill"", ""Heating"", ""Cooking basics",30,1125,30,30,1125,1125,30,1125,,t,8,22,52,172,2021-07-10,0,0,0,,,,,,,,,,,f,65,65,0,0,,145
